manage	V	2.93	(1.80)	3547	(2680)	634	476	158	589	528	61	4.72	6.50
mane	N	5.82	(1.91)	2041	(969)	538	647	-109	654	715	-61	2.98	2.98
manner	N	2.11	(1.45)	2470	(900)	619	687	-68	612	673	-61	4.40	4.33
manor	N	4.78	(1.80)	2590	(1101)	610	742	-132	610	742	-132	3.21	3.05
mantel	N	6.04	(1.37)	2233	(988)	621	702	-81	621	702	-81	2.31	2.98
mar	V	2.43	(1.50)	2384	(1261)	742	827	-85	699	787	-88	4.69	2.03
marrow	N	3.29	(2.02)	2724	(1491)	529	626	-97	529	626	-97	3.02	2.95
marry	V	6.30	(0.95)	2003	(1008)	672	506	166	599	541	58	4.56	4.58
marsh	N	5.39	(1.57)	2340	(1347)	831	959	-128	828	956	-128	3.73	2.43
marvel	B	3.07	(1.66)	2954	(1630)	740	826	-86	739	824	-85	4.32	3.60
math	N	5.14	(2.07)	2673	(1380)	471	540	-69	477	546	-69	4.30	6.13
meal	N	6.54	(0.79)	2267	(1258)	511	600	-89	529	594	-65	4.02	6.53
meat	N	6.68	(0.72)	1601	(575)	455	513	-58	462	519	-57	4.19	6.23
meddle	V	2.29	(1.24)	3128	(1254)	751	645	106	769	736	33	3.19	2.93
melody	N	4.43	(1.89)	3219	(1368)	466	581	-115	491	591	-100	3.57	4.03
melt	V	5.71	(1.49)	2357	(1553)	558	475	83	559	587	-28	3.89	4.98
member	N	3.61	(2.13)	2932	(1261)	541	611	-70	527	589	-62	5.16	5.18
memo	N	5.61	(1.66)	2664	(1837)	513	630	-117	532	635	-103	3.59	5.00
mend	V	4.64	(1.57)	2873	(1591)	701	561	140	712	620	92	2.75	4.03
menu	N	6.67	(0.78)	3018	(7852)	546	644	-98	543	632	-89	4.54	6.28
mercy	N	2.71	(1.96)	3366	(1661)	577	628	-51	580	630	-50	3.79	4.58
merger	N	2.64	(1.28)	3068	(1633)	501	620	-119	551	658	-107	3.34	3.68
mesh	B	3.68	(1.83)	3241	(2526)	473	558	-85	498	570	-72	3.35	3.20
meteor	N	6.25	(1.48)	2354	(1981)	657	791	-134	656	771	-115	3.18	3.25
method	N	2.44	(1.63)	2802	(1881)	486	576	-90	506	579	-73	4.92	4.93
mile	N	4.64	(2.15)	3097	(1965)	561	680	-119	532	631	-99	4.66	6.33
mince	V	4.14	(1.78)	2780	(1480)	668	626	42	754	789	-35	3.06	2.25
mingle	V	4.11	(1.69)	3066	(1557)	690	558	132	671	646	25	2.94	3.28
misery	N	5.36	(1.87)	2723	(2312)	553	593	-40	594	630	-36	3.50	4.48
mitten	N	6.39	(1.29)	2402	(1442)	751	868	-117	697	758	-61	2.61	3.40
modify	V	2.79	(1.50)	3211	(1776)	631	459	172	558	533	25	4.64	5.28
molest	V	4.54	(1.79)	2998	(1632)	742	626	116	724	665	59	3.14	3.30
moment	N	3.18	(2.16)	3104	(2250)	538	642	-104	540	639	-99	4.71	5.23
monk	N	6.14	(1.46)	2044	(1079)	544	691	-147	536	663	-127	3.78	2.88
mood	N	4.68	(1.98)	2961	(2053)	520	612	-92	530	613	-83	3.91	5.95
morale	N	3.00	(1.72)	2685	(1262)	700	812	-112	700	812	-112	3.49	4.83
morsel	N	4.25	(1.69)	2771	(1458)	681	709	-28	681	709	-28	2.21	2.93
moss	N	5.89	(1.42)	1812	(880)	608	724	-116	608	724	-116	3.57	3.58
motel	N	6.64	(0.68)	1553	(597)	492	618	-126	516	633	-117	3.37	4.95
moth	N	6.68	(0.55)	1961	(1452)	560	663	-103	563	650	-87	2.96	3.98
mourn	V	5.57	(1.77)	2121	(1330)	679	547	132	623	668	-45	3.42	3.85
movie	N	6.86	(0.45)	1581	(732)	460	596	-136	474	588	-114	4.96	6.43
mud	N	6.82	(0.55)	1574	(656)	451	567	-116	475	571	-96	4.15	5.23
muffle	V	4.64	(1.79)	2361	(1026)				624	674	-50	2.90	3.90
munch	V	6.04	(1.10)	2333	(1971)	588	588	0	629	647	-18	3.28	4.58
museum	N	6.82	(0.55)	1535	(624)	492	643	-151	511	647	-136	4.09	3.53
mutter	V	4.75	(1.65)	2484	(1589)	690	616	74	673	653	20	3.25	3.35
myth	N	4.18	(1.94)	2731	(1747)	510	627	-117	521	623	-102	4.07	4.65
nab	V	3.54	(2.28)	2464	(1472)	650	588	62	675	615	60	2.67	2.03
nag	V	5.25	(1.80)	2258	(1375)	538	610	-72	561	609	-48	3.21	4.28
napkin	N	6.46	(1.26)	1746	(947)	638	722	-84	658	714	-56	2.85	5.75
nation	N	5.89	(1.57)	2095	(1120)	509	621	-112	541	649	-108	4.75	5.13
nature	N	5.61	(1.50)	2379	(1010)	501	601	-100	507	606	-99	4.73	5.80
nectar	N	5.32	(1.28)	2704	(1076)	564	657	-93	564	657	-93	2.71	3.73
neon	N	5.85	(1.61)	2383	(1032)	492	618	-126	492	618	-126	3.56	3.63
nerve	N	4.46	(1.95)	2881	(1696)	501	575	-74	528	590	-62	3.82	5.03
nestle	V	4.25	(1.94)	2535	(1516)	705	734	-29	680	715	-35	2.86	3.23
news	N	5.96	(1.23)	1983	(814)	478	555	-77	478	555	-77	5.17	6.30
nickel	N	6.68	(0.90)	1730	(805)	492	573	-81	507	583	-76	3.34	5.83
niece	N	5.82	(1.83)	2322	(1287)	622	626	-4	639	641	-2	2.93	4.30
night	N	6.57	(0.96)	1733	(1029)	499	604	-105	505	609	-104	5.05	6.80
nip	B	4.00	(2.05)	2485	(1188)	638	572	66	668	640	28	3.19	2.90
noon	N	4.21	(2.42)	2798	(1656)	624	679	-55	624	679	-55	3.69	6.43
note	B	6.33	(0.78)	2115	(976)	524	571	-47	529	577	-48	5.30	6.05
notify	V	3.11	(1.79)	3179	(2539)	699	560	139	703	632	71	4.03	5.20
notion	N	1.46	(0.74)	2901	(1679)	514	566	-52	539	570	-31	4.13	3.48
noun	N	3.64	(2.48)	3288	(1939)	567	653	-86	586	654	-68	3.35	5.05
nozzle	N	5.46	(1.69)	2335	(954)	596	709	-113	604	706	-102	2.95	3.20
nurse	B	6.79	(0.50)	1792	(1044)	520	495	25	529	541	-12	4.25	4.18
oasis	N	5.59	(1.65)	2073	(1125)	708	811	-103	708	811	-103	3.61	3.30
oath	N	4.89	(1.89)	2079	(980)	598	663	-65	603	661	-58	3.60	3.38
obey	V	4.21	(2.10)	2968	(1843)	681	504	177	680	545	135	3.80	5.63
obtain	V	4.46	(2.03)	2381	(1702)	661	512	149	656	580	76	4.71	4.80
occupy	V	4.14	(1.76)	3058	(1687)	637	512	125	574	584	-10	3.93	4.90
occur	V	3.11	(1.99)	2733	(1854)	637	547	90	605	597	8	4.75	5.75
ocean	N	6.96	(0.19)	1521	(559)	483	629	-146	500	640	-140	4.11	5.53
odor	N	4.96	(1.91)	3106	(1631)	539	608	-69	557	619	-62	3.23	4.88
offend	V	3.86	(1.78)	2642	(1034)	731	549	182	675	591	84	4.09	5.15
office	N	6.71	(0.53)	1789	(1401)	508	613	-105	522	623	-101	5.01	5.93
omelet	N	6.64	(0.73)	1526	(610)							1.48	3.73
omit	V	2.89	(1.85)	3198	(1511)	645	519	126	625	586	39	3.70	3.35
onion	N	6.82	(0.55)	1261	(306)	586	698	-112	584	685	-101	3.66	5.38
opera	N	6.32	(0.94)	1911	(636)	454	592	-138	466	595	-129	3.89	3.70
oppose	V	3.14	(1.76)	2789	(1428)	634	487	147	579	569	10	4.49	4.58
ordeal	N	1.86	(1.38)	3114	(1619)	627	678	-51	627	678	-51	3.05	4.08
ore	N	5.25	(1.96)	2580	(1203)	537	641	-104	577	676	-99	3.26	2.68
organ	N	6.36	(1.10)	2364	(1371)	465	576	-111	486	587	-101	4.36	4.40
orphan	B	5.25	(1.84)	2299	(725)	568	624	-56	591	635	-44	3.26	3.23
ounce	N	4.04	(1.82)	2931	(1313)	592	660	-68	609	677	-68	3.56	4.88
outlet	N	5.89	(1.71)	2011	(690)	526	621	-95	549	619	-70	3.80	5.18
oven	N	6.82	(0.48)	1476	(978)	518	662	-144	525	658	-133	3.65	5.80
owe	V	4.04	(1.84)	2505	(951)	641	543	98	623	575	48	3.96	5.48
owl	N	6.86	(0.59)	1289	(414)	509	608	-99	526	620	-94	3.67	3.08
pacify	V	3.75	(1.97)	2439	(1207)	750	665	85	750	665	85	2.44	2.85
packet	N	5.79	(1.55)	2619	(1683)	483	582	-99	499	568	-69	4.35	4.53
pact	N	3.11	(1.72)	2472	(1106)	555	705	-150	555	705	-150	3.14	3.98
pad	B	5.86	(1.38)	1801	(636)	477	604	-127	531	629	-98	4.23	4.83
pail	N	5.86	(1.67)	1961	(1072)	581	737	-156	581	737	-156	2.70	3.08
pane	N	4.89	(1.95)	2749	(1466)	546	667	-121	557	672	-115	3.11	2.75
pang	N	2.50	(1.86)	2714	(1260)	676	755	-79	676	755	-79	2.86	2.25
pant	B	5.29	(1.86)	2348	(1223)	642	609	33	581	616	-35	4.08	4.33
pantry	N	6.18	(1.47)	1847	(1082)	625	741	-116	625	741	-116	2.33	4.68
parch	V	3.36	(1.81)	2892	(1748)							1.98	2.33
pardon	B	3.39	(1.71)	2921	(2010)	592	596	-4	605	608	-3	3.73	4.05
pare	V	2.36	(1.70)	3798	(3341)	757	699	58	760	718	42	3.06	1.88
parlor	N	5.14	(1.86)	2795	(1147)	554	674	-120	554	674	-120	2.83	2.93
paste	B	5.50	(1.53)	2173	(1245)	631	583	48	628	592	36	3.93	4.63
pastry	N	6.36	(1.28)	2003	(1358)	524	642	-118	556	662	-106	2.93	4.65
path	N	6.39	(1.03)	2088	(1321)	495	603	-108	498	600	-102	4.70	5.20
patio	N	6.46	(0.96)	1518	(594)	583	697	-114	583	697	-114	2.84	5.28
pave	V	4.22	(1.74)	2552	(1146)	598	543	55	568	606	-38	3.41	3.45
pea	N	6.57	(1.03)	1685	(657)	512	604	-92	552	635	-83	3.38	4.13
peace	N	4.50	(2.05)	3831	(3608)	473	525	-52	473	525	-52	4.61	5.23
pear	N	6.71	(1.15)	1655	(690)	552	654	-102	581	672	-91	3.11	4.48
pecan	N	6.07	(1.18)	1936	(961)	601	700	-99	601	700	-99	2.25	3.23
peddle	V	5.71	(1.36)	3511	(2798)	680	586	94	681	623	58	2.87	3.40
peep	B	5.25	(1.69)	2324	(1219)	615	630	-15	629	651	-22	3.06	4.05
penny	N	6.71	(0.98)	1415	(650)	512	583	-71	535	592	-57	3.82	6.33
period	N	5.71	(2.11)	2583	(1405)	495	628	-133	509	628	-119	4.79	5.38
perish	V	4.21	(2.01)	2714	(1350)	723	651	72	712	662	50	3.18	3.53
person	N	6.43	(1.20)	1819	(804)	487	559	-72	494	563	-69	5.30	6.48
pest	N	5.96	(1.37)	2503	(1314)	549	598	-49	589	617	-28	3.23	4.25
pester	V	4.54	(2.12)	2243	(1269)	748	583	165	785	710	75	2.77	3.38
pickle	B	6.57	(1.20)	2156	(1310)	514	623	-109	549	635	-86	3.28	4.60
pie	N	7.00	(0.00)	1777	(1191)	485	600	-115	500	607	-107	3.75	5.15
pier	N	6.50	(0.88)	1788	(637)	536	685	-149	547	668	-121	3.32	4.23
pierce	V	6.14	(1.21)	2293	(1724)	522	579	-57	518	598	-80	4.15	4.73
pigeon	N	6.67	(0.73)	1813	(1224)	660	719	-59	615	671	-56	3.19	4.98
pile	B	5.89	(1.57)	2460	(1778)	498	583	-85	551	612	-61	3.92	5.05
pillow	N	6.79	(0.57)	1625	(1019)	570	675	-105	572	670	-98	3.49	6.35
pint	N	5.00	(1.87)	2217	(804)	554	658	-104	565	662	-97	3.29	4.20
pitch	B	5.37	(1.94)	2703	(1823)	450	522	-72	477	541	-64	4.11	4.50
pizza	N	6.96	(0.19)	1618	(674)	469	545	-76	478	551	-73	3.77	6.40
plan	B	3.46	(1.75)	2490	(1498)	484	496	-12	520	531	-11	5.15	5.98
planet	N	6.89	(0.31)	2005	(949)	503	630	-127	505	624	-119	4.55	4.78
plaza	N	5.93	(1.24)	2277	(1276)	688	797	-109	688	797	-109	3.76	4.45
plea	N	4.30	(1.75)	2597	(1201)	548	578	-30	568	574	-6	3.50	3.98
plead	V	5.04	(1.91)	2267	(778)	649	506	143	649	621	28	3.54	3.55
pledge	B	4.86	(1.69)	2288	(1020)	528	533	-5	577	594	-17	3.65	4.15
plod	V	2.68	(1.74)	3027	(1957)				640	656	-16	2.49	2.00
plow	B	5.67	(1.47)	1844	(883)	561	522	39	611	604	7	3.19	3.30
poach	V	4.18	(1.96)	3178	(2268)				667	685	-18	2.32	2.75
poem	N	5.71	(1.70)	1818	(1017)	499	596	-97	513	594	-81	3.95	5.45
poet	N	5.07	(1.72)	2461	(1126)	516	643	-127	531	643	-112	3.74	4.95
poise	B	3.39	(1.55)	3001	(1619)	788	822	-34	694	727	-33	3.14	3.73
poison	B	5.32	(1.74)	2491	(1374)	458	518	-60	511	560	-49	3.94	4.33
poker	N	6.64	(0.62)	1708	(733)	507	623	-116	507	623	-116	3.66	4.75
policy	N	2.54	(2.03)	2477	(1057)	481	567	-86	498	572	-74	4.80	4.80
pollen	N	5.50	(1.60)	2285	(1206)	733	816	-83	733	816	-83	2.94	3.40
pond	N	6.57	(0.84)	1749	(852)	496	653	-157	514	658	-144	3.62	3.68
ponder	V	3.79	(1.85)	2934	(1435)	664	522	142	678	613	65	3.50	4.45
poppy	N	4.75	(2.27)	2244	(1060)	530	650	-120	550	661	-111	3.05	3.05
porch	N	6.29	(1.27)	1910	(978)	623	727	-104	623	727	-104	3.23	5.05
poster	N	6.48	(1.28)	2050	(1355)	517	599	-82	518	590	-72	4.58	5.63
pour	V	5.67	(1.69)	2417	(1729)	605	611	-6	595	610	-15	4.21	5.85
pout	B	4.71	(2.14)	2246	(840)	683	594	89	687	645	42	2.75	4.05
pray	V	6.18	(1.28)	1949	(1682)	624	509	115	629	534	95	4.14	5.43
prayer	N	6.18	(1.61)	2027	(1340)	508	574	-66	523	577	-54	4.13	5.50
preach	V	5.36	(1.45)	2480	(1376)	667	528	139	640	572	68	3.76	4.33
prefer	V	2.61	(1.42)	3238	(1879)	648	572	76	639	606	33	4.89	6.23
press	B	5.25	(1.90)	2760	(1347)	476	564	-88	490	563	-73	4.98	5.15
priest	N	6.71	(0.66)	1762	(1286)	670	803	-133	638	755	-117	4.26	4.53
prince	N	6.29	(1.12)	2086	(1224)	446	574	-128	456	580	-124	4.09	4.43
prison	N	6.68	(0.61)	1612	(758)	526	591	-65	534	596	-62	4.19	4.20
prop	B	4.14	(1.92)	2660	(1494)	460	507	-47	504	549	-45	3.74	3.88
propel	V	4.33	(1.90)	2255	(860)	688	577	111	650	611	39	2.96	2.93
prose	N	3.18	(1.96)	2626	(1431)	532	596	-64	569	631	-62	3.35	2.65
prove	V	2.00	(1.41)	2614	(1085)	631	445	186	604	512	92	4.83	5.58
pry	V	4.32	(1.85)	2481	(1097)	754	617	137	729	651	78	3.31	3.55
pub	N	5.71	(1.86)	2036	(901)	826	884	-58	823	881	-58	5.02	3.55
pulley	N	6.00	(1.44)	1962	(646)	743	858	-115	717	824	-107	3.20	3.73
pulpit	N	4.25	(2.22)	2060	(939)	674	796	-122	674	796	-122	2.57	2.90
pump	B	5.82	(1.36)	2337	(1525)	480	511	-31	509	534	-25	4.29	5.30
pun	B	3.11	(1.97)	3109	(1902)	522	590	-68	532	597	-65	3.67	3.20
punish	V	4.85	(1.59)	2701	(1426)	651	469	182	660	546	114	3.93	5.28
punt	B	5.14	(1.99)	2179	(884)	563	563	0	585	602	-17	2.80	3.55
puppy	N	6.96	(0.19)	1402	(717)	488	551	-63	509	559	-50	4.10	4.98
purify	V	4.25	(1.84)	2320	(1781)	672	570	102	630	642	-12	3.43	4.60
pursue	V	4.18	(1.83)	2473	(1264)	665	489	176	639	539	100	4.02	4.35
put	V	3.18	(1.61)	3671	(1749)	556	419	137	550	437	113	5.44	6.65
quart	N	5.11	(1.87)	2058	(1255)	568	674	-106	589	683	-94	3.18	3.80
query	B	2.50	(1.53)	2641	(1059)	531	555	-24	558	561	-3	4.22	3.15
quip	B	1.75	(1.32)	2589	(1388)	857	889	-32	788	814	-26	2.94	1.70
quit	V	3.64	(1.93)	2877	(1369)	585	463	122	590	485	105	4.29	6.28
quota	N	2.29	(1.76)	2911	(1336)	512	570	-58	542	575	-33	3.71	3.48
radar	N	5.39	(1.59)	2267	(1054)	453	556	-103	461	561	-100	3.90	4.05
rake	B	6.79	(0.79)	1626	(829)	532	568	-36	573	592	-19	3.16	3.95
rally	B	5.07	(2.02)	2043	(1065)	490	594	-104	525	611	-86	3.87	3.90
ramble	V	4.75	(2.03)	2188	(885)	684	549	135	633	604	29	3.42	5.10
ravine	N	4.68	(2.29)	2320	(1313)	632	786	-154	632	786	-154	2.45	2.73
razor	N	6.82	(0.39)	2503	(1728)	489	600	-111	508	615	-107	3.56	4.53
react	V	4.54	(1.84)	2273	(1125)	648	481	167	630	520	110	3.99	6.08
read	V	5.68	(1.44)	3049	(1953)	593	465	128	579	484	95	5.61	6.75
realm	N	3.43	(2.15)	1948	(940)	545	684	-139	550	682	-132	4.02	2.95
reap	V	3.86	(1.74)	2163	(823)	700	616	84	704	632	72	3.22	2.80
rebuff	B	2.61	(1.47)	3049	(2354)				782	766	16	2.42	2.70
recede	V	3.79	(1.97)	2453	(1263)				623	699	-76	2.58	3.63
recipe	N	5.11	(1.99)	2495	(1251)	532	603	-71	548	612	-64	4.23	5.23
recite	V	4.25	(2.03)	2607	(1102)	655	505	150	646	577	69	3.20	3.90
redeem	V	3.46	(1.82)	2657	(1583)	685	549	136	651	612	39	3.34	3.58
reduce	V	2.86	(1.33)	2840	(1438)	602	454	148	565	517	48	4.68	5.25
reef	N	5.04	(1.79)	2140	(838)	522	686	-164	535	684	-149	3.55	3.63
reel	B	5.25	(1.82)	2246	(905)	461	568	-107	504	588	-84	3.66	3.33
refer	V	3.46	(1.88)	2613	(998)	592	480	112	597	551	46	4.86	4.90
refine	V	2.96	(1.72)	3028	(1738)	699	542	157	608	600	8	3.50	3.35
refute	V	2.14	(1.48)	2784	(1845)	697	509	188	690	567	123	3.61	3.00
regain	V	3.79	(1.91)	2621	(2035)	653	496	157	647	566	81	3.53	4.48
regime	N	3.39	(2.08)	3130	(1692)	549	655	-106	570	661	-91	3.82	2.33
region	N	4.79	(1.71)	2398	(835)	528	665	-137	537	661	-124	4.54	4.28
reign	B	4.00	(1.89)	2701	(2243)	578	633	-55	593	649	-56	3.60	3.45
relate	V	3.07	(1.54)	2477	(1332)	629	492	137	565	587	-22	4.98	5.05
relax	V	5.32	(1.85)	2344	(1266)	616	472	144	595	528	67	4.09	6.13
relent	V	2.61	(1.55)	2105	(940)				796	806	-10	2.51	3.03
relic	N	4.54	(2.03)	1831	(581)	938	1016	-78	901	978	-77	3.74	2.33
relief	N	3.96	(1.82)	3429	(1906)	468	557	-89	468	557	-89	3.96	5.05
rely	V	3.61	(2.06)	2913	(1305)	641	473	168	623	523	100	4.17	5.25
remain	V	2.36	(1.28)	3473	(2048)	577	456	121	555	544	11	4.81	5.25
remind	V	2.61	(1.57)	3155	(1547)	620	464	156	607	546	61	4.32	6.45
remove	V	3.64	(1.91)	2667	(1180)	566	447	119	579	510	69	4.96	5.50
render	V	2.50	(1.67)	2491	(1168)	592	453	139	543	535	8	4.17	2.80
repair	B	5.39	(1.47)	2578	(1492)	503	489	14	528	515	13	4.29	5.03
repay	V	3.89	(2.01)	2742	(1400)	685	541	144	690	579	111	3.12	5.28
repent	V	2.93	(1.59)	3453	(2836)	721	560	161	721	560	161	3.17	4.30
report	B	5.18	(1.81)	2882	(1799)	538	581	-43	531	577	-46	5.26	5.93
rescue	B	5.89	(1.42)	2500	(1704)	503	557	-54	521	564	-43	4.14	4.98
resent	V	2.79	(1.45)	3279	(2092)	646	541	105	654	558	96	3.34	4.00
reside	V	3.54	(1.69)	2489	(899)	646	561	85	625	616	9	3.86	3.68
resign	V	3.86	(1.78)	2709	(1152)	645	507	138	640	578	62	3.58	4.48
resin	N	3.07	(2.21)	2640	(1313)	482	589	-107	514	611	-97	3.23	2.83
resist	V	3.79	(1.71)	2818	(1398)	621	467	154	619	500	119	4.03	5.05
retain	V	2.75	(1.65)	2899	(1534)	610	470	140	620	563	57	4.07	4.83
retire	V	4.57	(1.93)	2337	(1132)	650	501	149	565	568	-3	3.97	4.83
reveal	V	4.21	(1.87)	3339	(2147)	562	462	100	547	543	4	4.38	5.30
revere	V	2.71	(1.63)	2666	(1551)	638	628	10	722	719	3	3.14	2.90
revert	V	2.32	(1.44)	2639	(2094)	643	535	108	645	588	57	3.38	3.20
review	B	3.73	(1.51)	3294	(2124)	483	548	-65	510	562	-52	4.83	5.23
revise	V	3.75	(1.73)	2179	(838)	689	644	45	683	768	-85	4.46	5.33
revive	V	3.93	(1.68)	2809	(1229)	651	513	138	628	581	47	3.43	3.73
rhyme	B	4.79	(1.79)	2736	(1897)	584	585	-1	583	595	-12	3.49	4.33
rhythm	N	4.89	(2.06)	2873	(1872)	466	573	-107	484	585	-101	3.77	5.23
riddle	B	4.79	(1.95)	2156	(794)	517	609	-92	557	630	-73	3.33	4.20
ridge	N	4.75	(1.82)	2648	(1254)	524	656	-132	626	747	-121	3.99	3.25
rigor	N	3.14	(1.76)	2031	(799)	602	637	-35	634	665	-31	2.86	2.58
ring	B	6.79	(0.79)	1762	(700)	500	657	-157	496	641	-145	4.74	5.78
rink	N	4.89	(2.06)	2735	(1179)	536	673	-137	555	681	-126	3.40	3.15
rinse	B	5.00	(1.81)	2867	(1486)	583	558	25	604	581	23	3.38	5.93
ripen	V	4.79	(1.87)	2968	(3344)							2.32	3.50
river	N	6.93	(0.26)	1450	(841)	509	685	-176	511	679	-168	4.50	5.30
road	N	6.61	(1.10)	1631	(876)	513	652	-139	512	642	-130	4.88	6.38
roam	V	4.18	(1.63)	2931	(1179)	637	510	127	624	568	56	3.34	4.50
roast	B	6.11	(1.10)	2219	(1304)	513	537	-24	534	571	-37	3.43	4.88
rob	V	5.71	(1.51)	2305	(1717)	543	585	-42	550	587	-37	4.39	4.58
robot	N	6.82	(0.39)	1787	(930)	459	594	-135	493	606	-113	4.23	4.93
rodeo	N	6.18	(0.98)	2000	(781)	490	581	-91	490	581	-91	3.01	2.58
role	N	2.93	(1.68)	3500	(1835)	490	592	-102	498	592	-94	4.59	5.20
rot	B	4.75	(1.86)	2568	(970)	553	505	48	562	548	14	3.58	4.48
rotate	V	5.11	(1.79)	2264	(1173)	570	463	107	538	536	2	3.91	4.63
rouse	V	3.29	(1.78)	3148	(3913)	645	634	11	645	649	-4	2.99	2.40
rug	N	6.64	(1.03)	1462	(605)	538	634	-96	575	640	-65	3.30	5.08
ruin	B	4.46	(2.17)	2877	(1636)	641	614	27	644	665	-21	4.24	4.78
rum	N	5.89	(1.55)	1738	(634)	518	635	-117	518	635	-117	2.98	3.65
rumple	V	3.39	(1.83)	2784	(1700)							2.05	2.25
rye	N	4.82	(2.11)	2670	(1563)	552	683	-131	552	683	-131	3.10	2.98
safety	N	5.04	(1.69)	2636	(1196)	470	543	-73	470	543	-73	4.38	5.75
salad	N	6.64	(1.34)	1579	(504)	483	586	-103	521	612	-91	3.47	5.90
salary	N	4.07	(2.34)	2851	(1297)	693	728	-35	688	717	-29	4.56	5.40
sale	N	4.71	(2.02)	2795	(1528)	685	755	-70	620	689	-69	5.18	5.83
salon	N	5.46	(1.77)	2923	(1689)	543	667	-124	543	667	-124	2.87	4.33
satire	N	3.21	(2.04)	2294	(1108)	536	597	-61	536	597	-61	3.22	3.10
saucer	N	6.00	(1.52)	2057	(876)	505	641	-136	537	655	-118	3.28	3.08
save	V	3.75	(2.05)	2797	(1532)	564	425	139	557	462	95	5.00	6.28
scene	N	4.50	(2.13)	2896	(1999)	474	594	-120	482	593	-111	4.64	4.53
scent	B	5.14	(1.78)	3041	(2721)	486	594	-108	510	604	-94	3.48	5.45
scoff	V	3.68	(1.91)	2376	(1243)	683	617	66	677	646	31	2.81	2.78
scold	V	5.07	(1.82)	1997	(704)	756	597	159	717	654	63	2.78	3.43
scoop	B	5.64	(1.57)	2541	(1158)	551	588	-37	576	608	-32	3.54	4.60
scorch	V	5.36	(1.50)	2937	(1916)				601	645	-44	2.91	3.55
scour	V	3.67	(2.15)	2761	(1514)				627	664	-37	2.59	2.98
scuff	B	4.46	(1.79)	2407	(936)	899	908	-9	851	883	-32	3.03	3.00
sea	N	6.93	(0.38)	1371	(426)	554	730	-176	553	726	-173	4.60	5.05
seal	B	6.32	(1.22)	1868	(1332)	456	539	-83	526	608	-82	4.30	4.88
sear	V	3.32	(1.87)	3244	(1766)	605	656	-51	571	647	-76	3.64	2.43
search	B	3.82	(1.52)	3083	(1565)	506	514	-8	529	530	-1	5.00	5.70
see	V	4.68	(2.21)	2630	(1332)	585	441	144	597	488	109	5.94	6.93
seek	V	4.11	(1.89)	2904	(1828)	569	451	118	605	574	31	4.78	5.08
seep	V	3.68	(1.74)	2995	(1636)	689	605	84	682	682	0	2.79	3.00
seize	V	4.21	(1.87)	2577	(1406)	611	514	97	613	588	25	3.73	4.08
send	V	4.64	(1.97)	3660	(3075)	614	521	93	605	528	77	5.67	5.75
sentry	N	2.64	(2.02)	2504	(1283)	872	948	-76	872	948	-76	2.98	2.25
sermon	N	5.21	(1.69)	2725	(1273)	530	644	-114	569	647	-78	3.13	4.45
settle	V	3.50	(1.75)	2935	(1650)	627	457	170	596	513	83	4.23	4.88
sever	V	4.43	(2.10)	2987	(1964)	571	543	28	564	593	-29	3.33	3.65
sew	V	6.22	(1.01)	1994	(809)	589	476	113	532	536	-4	3.69	4.15
sewage	N	6.18	(0.94)	2506	(1315)	577	652	-75	577	652	-75	2.90	3.40
shanty	N	3.82	(2.21)	2613	(1537)	687	819	-132	687	819	-132	2.35	2.33
shawl	N	5.71	(1.84)	2177	(1011)							1.52	2.58
shelf	N	6.50	(0.96)	2198	(1025)	565	677	-112	582	677	-95	3.94	5.28
shield	B	5.96	(1.40)	2570	(1739)	673	814	-141	629	750	-121	4.34	4.45
shift	B	3.82	(1.54)	3367	(1797)	472	502	-30	490	520	-30	4.38	5.65
shirk	V	2.96	(2.13)	3038	(2017)							2.44	1.60
shock	B	5.07	(1.74)	3055	(2189)	461	543	-82	515	557	-42	4.29	4.95
shred	B	5.21	(1.60)	2940	(1638)	614	576	38	619	601	18	3.52	3.98
shriek	B	5.93	(1.49)	3136	(3019)	586	660	-74	655	698	-43	2.99	3.35
shrimp	N	6.79	(0.50)	1538	(586)	558	630	-72	558	630	-72	3.30	5.18
shrink	V	5.96	(1.60)	2157	(930)	530	536	-6	544	560	-16	3.79	4.75
shrub	N	6.04	(1.55)	2280	(1481)	634	729	-95	640	714	-74	2.79	3.83
shun	V	2.79	(1.85)	2563	(1054)	573	522	51	611	561	50	3.13	2.95
shut	V	5.07	(1.78)	2407	(1154)	570	459	111	571	476	95	4.36	6.50
sidle	V	2.04	(1.17)	4423	(5646)							0.70	1.50
sift	V	4.29	(1.82)	2736	(893)	675	562	113	677	617	60	3.11	3.05
simmer	V	5.11	(1.48)	2572	(1339)	738	723	15	719	725	-6	3.15	4.50
sing	V	6.18	(1.09)	2971	(2468)	572	448	124	540	539	1	4.55	6.43
sit	V	6.37	(1.15)	2216	(2241)	591	436	155	565	535	30	4.95	6.73
sizzle	V	6.21	(0.83)	2102	(1198)	634	644	-10	622	677	-55	2.66	3.90
ski	Ba	6.70	(0.72)	1464	(493)	485	564	-79	504	564	-60	4.33	4.98
skid	B	5.29	(1.76)	2113	(1528)	536	590	-54	553	606	-53	3.01	3.88
skill	N	2.64	(1.25)	3573	(1865)	545	598	-53	687	719	-32	5.00	5.55
skim	V	3.89	(1.77)	3040	(1085)	580	526	54	608	571	37	3.28	3.98
